r1,r2,r3,r4,r5,r6,E
1.6988937854766846,1.5913174152374268,1.5682144165039062,0.9919198751449585,1.0146030187606812,0.9978315234184265,0.00415802
1.560276985168457,1.5617550611495972,1.5692294836044312,0.975247323513031,0.9206272959709167,0.9475665092468262,0.00416565
1.586445927619934,1.55415940284729,1.6271271705627441,0.9790776968002319,0.9942119717597961,0.9214580655097961,0.00416565
1.7259632349014282,1.6470173597335815,1.7078505754470825,0.9631591439247131,1.0213024616241455,0.9757245182991028,0.00424958
1.611783504486084,1.5589524507522583,1.564560890197754,1.0011546611785889,1.0009297132492065,1.0017586946487427,0.00425721
1.5446748733520508,1.598026990890503,1.5925617218017578,1.001812219619751,1.0018467903137207,1.000182032585144,0.00426483
1.7550702095031738,1.6129332780838013,1.6378991603851318,0.9822033643722534,1.0281755924224854,0.9618059396743774,0.00428009
1.640198826789856,1.6721465587615967,1.6700187921524048,1.0031623840332031,1.000290036201477,1.0426075458526611,0.00429535
1.5172593593597412,1.517134189605713,1.5171231031417847,0.9629455208778381,0.9629318118095398,0.9627677202224731,0.00430298
1.6621726751327515,1.6778991222381592,1.6424336433410645,1.0398162603378296,0.9926078915596008,1.013723373413086,0.00431824
1.5173149108886719,1.5523046255111694,1.5790914297103882,0.9827224016189575,0.9919964671134949,0.992278516292572,0.00432587
1.659671425819397,1.6436848640441895,1.6791174411773682,0.990942656993866,1.0381516218185425,1.017033576965332,0.00432587
1.6254968643188477,1.5802489519119263,1.5018587112426758,0.9631854295730591,1.0045329332351685,0.9752374887466431,0.00433350
1.706175446510315,1.7137664556503296,1.6733372211456299,0.9904118180274963,0.9561197757720947,0.9973486661911011,0.00433350
1.5500125885009766,1.6859115362167358,1.568663477897644,0.9922438263893127,0.9548224806785583,1.0270769596099854,0.00434113
1.6965280771255493,1.6965618133544922,1.6965724229812622,1.017181158065796,1.017182469367981,1.017181634902954,0.00436402
1.6965280771255493,1.6965618133544922,1.6965724229812622,1.017181158065796,1.017182469367981,1.017181634902954,0.00436402
1.6965280771255493,1.6965618133544922,1.6965724229812622,1.017181158065796,1.017182469367981,1.017181634902954,0.00436402
1.6503945589065552,1.5272196531295776,1.5759750604629517,0.9789747595787048,1.0193853378295898,0.9320881962776184,0.00438690
1.62604820728302,1.7147611379623413,1.654988408088684,0.9704021215438843,0.9479100108146667,1.0357226133346558,0.00440979
1.7678498029708862,1.631927490234375,1.6265183687210083,1.0011931657791138,1.02043616771698,0.9791597723960876,0.00442505
1.621217966079712,1.621070384979248,1.6210719347000122,0.9421074986457825,0.9420928955078125,0.9418366551399231,0.00443268
1.581671118736267,1.6243208646774292,1.6428196430206299,0.996993899345398,1.0282299518585205,0.950735330581665,0.00447083
1.5709084272384644,1.5963867902755737,1.5228265523910522,0.9956328272819519,0.9183014035224915,0.9715670347213745,0.00447846
1.679602861404419,1.5718159675598145,1.5133346319198608,0.9855861067771912,0.9907690286636353,0.9884840250015259,0.00449372
1.676946759223938,1.663758397102356,1.7479934692382812,0.9804692268371582,0.9708067774772644,0.9895520210266113,0.00450898
1.6755318641662598,1.695913553237915,1.6732627153396606,0.9882304072380066,0.9380017518997192,0.9922031760215759,0.00457001
1.709002137184143,1.6820896863937378,1.7479238510131836,0.9859306812286377,0.9897449612617493,0.9940528869628906,0.00457764
1.6781538724899292,1.6473629474639893,1.6956450939178467,0.9339265823364258,1.0118505954742432,0.9834527373313904,0.00464630
1.5577178001403809,1.589611530303955,1.587475061416626,0.9887552261352539,0.9858799576759338,1.0281203985214233,0.00464630
1.5797029733657837,1.595360279083252,1.5598833560943604,1.0253875255584717,0.9782026410102844,0.9992529153823853,0.00467682
1.5145375728607178,1.4898375272750854,1.5478601455688477,0.9638421535491943,0.9625300765037537,0.9633251428604126,0.00467682
1.5508179664611816,1.497916340827942,1.503520131111145,0.9631500840187073,0.9629092216491699,0.9636393785476685,0.00467682
1.5209319591522217,1.5447536706924438,1.4865517616271973,0.9623732566833496,0.9638457894325256,0.9634789228439331,0.00467682
1.7141867876052856,1.66075599193573,1.6401467323303223,1.010867714881897,0.9408596158027649,0.9888695478439331,0.00468445
1.483709454536438,1.5369892120361328,1.5315194129943848,0.9638203978538513,0.9638451337814331,0.9620305895805359,0.00468445
1.5772018432617188,1.5611457824707031,1.5965672731399536,0.976543128490448,1.023719072341919,1.0025606155395508,0.00468445
1.598733901977539,1.567073106765747,1.569250226020813,1.0131759643554688,1.0160423517227173,0.9736929535865784,0.00470734
1.6466046571731567,1.596713900566101,1.6546560525894165,0.9951470494270325,0.9697779417037964,1.0412499904632568,0.00471497
1.6376183032989502,1.654887080192566,1.701292872428894,0.9288137555122375,0.9749271869659424,1.0102795362472534,0.00474549
1.697779893875122,1.6412609815597534,1.636050820350647,0.978847086429596,0.9728295803070068,0.9263105392456055,0.00474549
1.730086326599121,1.6773076057434082,1.6829254627227783,1.0180646181106567,1.0181245803833008,1.0163514614105225,0.00474549
1.6629775762557983,1.7163854837417603,1.7109291553497314,1.0173184871673584,1.0170828104019165,1.0181399583816528,0.00475312
1.7001501321792603,1.7241634130477905,1.6659926176071167,1.0181516408920288,1.0166939496994019,1.0176970958709717,0.00475312
1.6257848739624023,1.6257915496826172,1.6257935762405396,1.017422080039978,1.0174217224121094,1.0174208879470825,0.00476837
1.6257848739624023,1.6257915496826172,1.6257935762405396,1.017422080039978,1.0174217224121094,1.0174208879470825,0.00476837
1.6257848739624023,1.6257915496826172,1.6257935762405396,1.017422080039978,1.0174217224121094,1.0174208879470825,0.00476837
1.7507848739624023,1.6016674041748047,1.627501130104065,0.9752230644226074,0.9842303991317749,0.9405231475830078,0.00481415
1.5456537008285522,1.5108193159103394,1.6572386026382446,0.9777740240097046,0.9468051791191101,0.9758205413818359,0.00485993
1.627487301826477,1.7247849702835083,1.6937229633331299,0.9756594300270081,0.9929876327514648,0.9597679376602173,0.00486756
1.715340256690979,1.6998498439788818,1.6719094514846802,1.0251375436782837,0.9725373387336731,1.0239704847335815,0.00486756
1.7555571794509888,1.6986345052719116,1.628456950187683,1.0004149675369263,1.001257061958313,0.9550009965896606,0.00489044
1.5878946781158447,1.7024710178375244,1.5502588748931885,1.0360465049743652,0.9523850083351135,0.9922720789909363,0.00489044
1.5008299350738525,1.5255995988845825,1.6221197843551636,0.9544004797935486,0.9856104850769043,1.0021384954452515,0.00489807
1.635560154914856,1.5954437255859375,1.5998326539993286,1.0444679260253906,0.9987174272537231,0.9614014029502869,0.00491333
1.7011542320251465,1.6315861940383911,1.7292637825012207,1.01653254032135,0.9885901212692261,0.9638321399688721,0.00492096
1.6779857873916626,1.7638212442398071,1.615159511566162,0.9833794236183167,0.970659613609314,0.9811133146286011,0.00495148
1.6566293239593506,1.6273435354232788,1.5910574197769165,0.9371844530105591,1.0159804821014404,0.9451051950454712,0.00496674
1.5700318813323975,1.6189842224121094,1.5497565269470215,0.9997161030769348,0.9140429496765137,0.9504391551017761,0.00497437
1.6737282276153564,1.5850670337677002,1.6614186763763428,0.9940551519393921,1.0065990686416626,1.0351909399032593,0.00500489
1.5271480083465576,1.7458937168121338,1.6374646425247192,0.9838974475860596,0.9598612189292908,1.0157252550125122,0.00501252
1.759044885635376,1.6311676502227783,1.634600043296814,0.9823980331420898,1.0043158531188965,0.9393686056137085,0.00502777
1.64606773853302,1.7347595691680908,1.664349913597107,0.9877222180366516,0.9934739470481873,0.9523808360099792,0.00503540
1.676020860671997,1.7079792022705078,1.7058552503585815,1.0050188302993774,1.002160668373108,1.044296145439148,0.00505066
1.6245064735412598,1.6066741943359375,1.6812994480133057,0.9711253643035889,0.9292125105857849,1.0138208866119385,0.00505829
1.7369393110275269,1.731015920639038,1.6735682487487793,0.9925445914268494,0.9757060408592224,1.0025943517684937,0.00505829
1.6979902982711792,1.7137337923049927,1.6782728433609009,1.0415139198303223,0.9945134520530701,1.015535831451416,0.00507355
1.6954889297485352,1.6795192956924438,1.7149567604064941,0.9928545355796814,1.0398573875427246,1.0188311338424683,0.00508118
1.6273565292358398,1.6035581827163696,1.6406668424606323,1.037620186805725,1.0158731937408447,0.9836373329162598,0.00511170
1.6474844217300415,1.6594089269638062,1.582128643989563,0.9548092484474182,1.0191174745559692,0.9413818717002869,0.00511933
1.7729827165603638,1.6349198818206787,1.5760064125061035,0.9932425618171692,0.9907189607620239,0.953647792339325,0.00513459
1.6917426586151123,1.729819655418396,1.6725443601608276,0.9925750494003296,0.9471845626831055,1.0129605531692505,0.00514984
1.6593433618545532,1.6065508127212524,1.6121629476547241,1.017744541168213,1.0175801515579224,1.0179376602172852,0.00516510
1.6294256448745728,1.6533998250961304,1.595216989517212,1.0171622037887573,1.018034815788269,1.0180637836456299,0.00516510
1.6484609842300415,1.753068447113037,1.5603888034820557,0.9879331588745117,0.9502795934677124,0.9693690538406372,0.00517273
1.59223473072052,1.6456267833709717,1.6401649713516235,1.0181221961975098,1.018107295036316,1.0170326232910156,0.00517273
1.606123924255371,1.6562048196792603,1.764837384223938,1.0042190551757812,0.9961264729499817,0.988487184047699,0.00518799
1.7042272090911865,1.729344129562378,1.7233037948608398,0.9916853308677673,1.0098347663879395,1.0284953117370605,0.00520325
1.696173071861267,1.545883297920227,1.5065168142318726,0.9764274954795837,1.0028433799743652,0.9500272870063782,0.00521088
1.6893916130065918,1.5540988445281982,1.4860082864761353,0.9740101099014282,0.9717112183570862,0.9579547047615051,0.00524903
1.6723897457122803,1.5689351558685303,1.5327122211456299,1.010831356048584,0.9990382194519043,0.9965371489524841,0.00527191
1.7514762878417969,1.616979718208313,1.6014385223388672,0.9631769061088562,1.0272245407104492,0.9704407453536987,0.00527191
1.6092984676361084,1.7154099941253662,1.7230921983718872,0.9639213681221008,0.9927722811698914,0.9686069488525391,0.00527191
1.6067748069763184,1.564822793006897,1.7042609453201294,0.9137296080589294,0.9878537654876709,0.9940208196640015,0.00527954
1.6906321048736572,1.7094593048095703,1.6196153163909912,1.0103908777236938,1.0309334993362427,0.9576285481452942,0.00527954
1.7173832654953003,1.6109981536865234,1.622816562652588,0.9982882142066956,1.0384421348571777,1.0073926448822021,0.00530243
1.7258410453796387,1.7246390581130981,1.5861015319824219,1.0133888721466064,1.018766164779663,0.9793699979782104,0.00531769
1.4967522621154785,1.5285674333572388,1.5264244079589844,0.9507379531860352,0.947853147983551,0.9899803996086121,0.00531769
1.7411359548568726,1.5945805311203003,1.649017095565796,0.9636477828025818,1.0353724956512451,0.9455505609512329,0.00532532
1.5956928730010986,1.5398147106170654,1.4807733297348022,0.9836869239807129,0.957076907157898,0.9219790697097778,0.00534821
1.7409380674362183,1.6039010286331177,1.5536515712738037,0.9609534740447998,1.0082217454910278,0.9647172689437866,0.00534821
1.5187464952468872,1.5343143939971924,1.4988279342651367,0.9873673915863037,0.9401765465736389,0.9611151814460754,0.00535584
1.5162452459335327,1.5000985860824585,1.5355128049850464,0.9385268092155457,0.9856895208358765,0.9644234776496887,0.00536347
1.6450519561767578,1.6454674005508423,1.7476698160171509,0.9751166701316833,0.952890932559967,0.9854198694229126,0.00539398
1.5377684831619263,1.5060312747955322,1.5082017183303833,0.975156843662262,0.9780132174491882,0.9355572462081909,0.00539398
1.5709176063537598,1.5620182752609253,1.5730938911437988,0.9781832098960876,0.925478458404541,0.9241315126419067,0.00540161
1.592307209968567,1.5962904691696167,1.679284930229187,0.9346345663070679,0.9342331290245056,1.0104341506958008,0.00540161
1.6303492784500122,1.591522216796875,1.6206870079040527,1.0251643657684326,1.032555341720581,0.9828761219978333,0.00545502
1.6501617431640625,1.5472265481948853,1.7030911445617676,0.999590277671814,1.038275957107544,0.9912212491035461,0.00546265
1.60527765750885,1.637215495109558,1.6350840330123901,1.0051995515823364,1.002325415611267,1.0446664094924927,0.00546265
1.5023877620697021,1.6510443687438965,1.7046279907226562,0.9850692749023438,0.9511790871620178,1.0134507417678833,0.00547791
1.7536684274673462,1.7183037996292114,1.6096724271774292,1.0095221996307373,1.0141130685806274,1.001297116279602,0.00547791
1.627256155014038,1.6429661512374878,1.6074961423873901,1.0418727397918701,0.9946390390396118,1.015766978263855,0.00548554
1.7560096979141235,1.6810307502746582,1.6536451578140259,0.965614914894104,1.002480387687683,1.0014837980270386,0.00549317
1.6247551441192627,1.6087520122528076,1.6441797018051147,0.9929722547531128,1.0402063131332397,1.0190776586532593,0.00549317
1.7316604852676392,1.7316172122955322,1.731632113456726,1.0006628036499023,1.0006635189056396,1.000530481338501,0.00550843
1.7678980827331543,1.7274807691574097,1.6475993394851685,1.0024535655975342,1.0053969621658325,0.990908145904541,0.00552368
1.7403398752212524,1.6154519319534302,1.5916839838027954,0.9782874584197998,0.9710354804992676,0.9282824993133545,0.00553894
1.720723271369934,1.6742020845413208,1.5481027364730835,0.991367757320404,0.9800419807434082,1.0172089338302612,0.00555420
1.7406038045883179,1.700189232826233,1.7470202445983887,0.9913735389709473,1.0091428756713867,0.9988283514976501,0.00555420
1.7599674463272095,1.6124531030654907,1.58550226688385,0.9738335609436035,0.9989794492721558,0.9367396235466003,0.00556946
1.6613874435424805,1.62398099899292,1.7121366262435913,0.9742467999458313,1.0550737380981445,0.9566892385482788,0.00560761
1.6234294176101685,1.6152530908584595,1.6601142883300781,1.0490667819976807,0.9993007779121399,0.9854271411895752,0.00561524
1.5826555490493774,1.6905851364135742,1.6001758575439453,1.0059870481491089,1.029553771018982,0.9773080945014954,0.00561524
1.6456395387649536,1.6776704788208008,1.6738451719284058,0.9860357642173767,0.9220424890518188,0.9872790575027466,0.00563813
1.6220718622207642,1.7145897150039673,1.6212255954742432,0.9428220391273499,0.9629049301147461,1.0346877574920654,0.00564575
1.7127931118011475,1.5917141437530518,1.6017224788665771,0.9728758335113525,0.9491481184959412,0.9300902485847473,0.00565338
1.6753764152526855,1.6900343894958496,1.6832798719406128,1.0085117816925049,1.0061523914337158,1.0507441759109497,0.00565338
1.5883651971817017,1.5995796918869019,1.7305676937103271,0.9989603757858276,0.9557238221168518,0.9705077409744263,0.00566864
1.6861088275909424,1.6366300582885742,1.7718119621276855,1.0009841918945312,1.009261965751648,0.9712855219841003,0.00568390
1.6664243936538696,1.5971039533615112,1.600873589515686,0.9221058487892151,1.0122315883636475,0.9503357410430908,0.00569153
1.718672513961792,1.6404467821121216,1.567039132118225,0.9777501821517944,0.9370580315589905,0.9853304028511047,0.00569916
1.6818139553070068,1.6076759099960327,1.6434582471847534,0.9619504809379578,0.9729452133178711,0.9176692962646484,0.00569916
1.6646859645843506,1.7452220916748047,1.6352770328521729,0.9997730851173401,0.9942371249198914,0.9467236399650574,0.00570679
1.5050632953643799,1.7121106386184692,1.6401289701461792,0.9475552439689636,0.948614239692688,1.0200320482254028,0.00570679
1.712194561958313,1.7464619874954224,1.7190003395080566,0.9937112331390381,0.9804161787033081,1.0233964920043945,0.00571442
1.5668140649795532,1.644680380821228,1.7477469444274902,0.9970036149024963,0.9675548076629639,0.9775202870368958,0.00571442
1.6292232275009155,1.6974650621414185,1.6929913759231567,0.9515516757965088,1.0140612125396729,0.9562731981277466,0.00572205
1.6144202947616577,1.5192424058914185,1.4917834997177124,0.963196337223053,0.9859147071838379,0.9870331883430481,0.00572968
1.7792022228240967,1.650801658630371,1.6147254705429077,1.0201321840286255,1.0123710632324219,0.9970938563346863,0.00573731
1.5285067558288574,1.609356164932251,1.5726957321166992,0.987144947052002,0.9079106450080872,0.9576590061187744,0.00574494
1.5641635656356812,1.6428346633911133,1.715619683265686,0.9199621081352234,0.9769937992095947,1.0227662324905396,0.00577545
1.6551388502120972,1.6244535446166992,1.6708801984786987,1.0287152528762817,1.0424848794937134,0.9876505136489868,0.00582123
1.714520812034607,1.7148486375808716,1.7434065341949463,0.9888741374015808,0.9943694472312927,1.0341482162475586,0.00583649
1.6738046407699585,1.7185653448104858,1.7284033298492432,0.9915335178375244,0.961309552192688,1.0406529903411865,0.00584412
1.5618616342544556,1.6551467180252075,1.7296406030654907,0.9550168514251709,0.9527316093444824,0.9666235446929932,0.00587464
1.6632472276687622,1.695136308670044,1.6965388059616089,1.0030291080474854,1.0182803869247437,0.9417118430137634,0.00588990
1.7704659700393677,1.6162371635437012,1.6184905767440796,0.9589341282844543,1.0036635398864746,0.9626469612121582,0.00588990
1.6464002132415771,1.675695776939392,1.640974998474121,0.9901329874992371,0.9851518273353577,1.0629569292068481,0.00590515
1.7731342315673828,1.6474162340164185,1.7196277379989624,0.9934130311012268,1.0297986268997192,0.9684603810310364,0.00590515
1.5700156688690186,1.6529773473739624,1.5041459798812866,1.0138602256774902,0.922076940536499,0.9910211563110352,0.00590515
1.697927474975586,1.58226478099823,1.738387107849121,0.9614039659500122,1.0100942850112915,1.0304712057113647,0.00591278
1.6338120698928833,1.775552749633789,1.657898187637329,0.9690454602241516,0.9802261590957642,0.9857887029647827,0.00591278
1.645377278327942,1.7180557250976562,1.6886173486709595,1.039726972579956,1.0179177522659302,0.9768224358558655,0.00592804
1.6775482892990112,1.5741676092147827,1.6778215169906616,0.992675244808197,0.9395633339881897,1.0104154348373413,0.00592804
1.749306321144104,1.599086880683899,1.699356198310852,0.9878029823303223,0.9660352468490601,0.9709073901176453,0.00594330
